50c094c3-e92d-4dee-b6f7-20766904c7e4,780
1bb63d53-4086-47de-b9c9-cb92599054e0,429
59f66ab4-20b6-4947-9158-471816840c7a,141
e779e2cc-213f-476e-974c-91d1c19edec4,758
9cc2a7d3-573c-4e16-9428-54a882b97e77,286
234f2088-19ee-4aa9-a0b2-a49f8735be29,114
3a836a61-8a0c-44a4-b4e9-bf4355347212,2420
996cc37d-e528-4466-b46b-1bdae80a9288,163
f3cc8ff2-4db1-42a4-88fa-2f4b3ed9bab7,1017
396919a3-1677-4e2c-b573-595601eef953,281
784b1ccc-2f3f-4563-9a64-5e7a44bc12c7,142
30155c7c-f829-4e72-81b1-7c828732f797,10
59176bcc-fde7-489b-b8bb-7ce16b92f5ac,2309
7c92be70-ce92-4cbf-95df-fcde0a7b02a4,293
43230751-7889-457d-b2b6-9bf0526e19e4,0
f195afee-d45a-49aa-a413-b75068edafeb,443
69ea1358-40e1-4ad5-9038-2c4106319e48,1869
fbabf573-2596-4900-af87-a152a7240b37,1622
7098c33d-4f9a-4e2f-8bac-be0eb11b7893,353
7ab9ee6f-b94f-41c5-be07-5baa95f4db87,2662
14163969-7f33-4d0c-a04b-d94694fa27f6,349
8ed81ff9-0b4c-4521-8e23-ceb44efbda64,29
2bd22219-646e-44ed-b668-ac44ced58178,618
e7befa91-65cd-464d-8eab-004ebd75db69,115
b4a48285-045c-4c33-9383-73701789e3ea,37
721ac306-9474-40c0-94fe-9335a42d3220,33
72ba1552-f976-498b-8c3b-7c95756c3737,172
61c82af7-21dc-4afc-9759-18989bb80927,304
661922ab-34cc-4d2d-aacf-f4fd7013ab53,197
4efd62fc-cc75-4f8e-9190-d16ed1600c52,172
cf8b36b5-be4c-4203-b29c-461d3038435a,7097
9b65f118-a0bd-4762-bb18-2a74a46b48d2,2440
638479c1-9115-460b-9695-221b0491da56,105
b8d272b0-8fd8-4466-b2b3-3f89f1e924bb,5641
013794c4-668f-43fe-a252-4e3891215132,2753
83157f1c-b43e-4113-b9cc-a79420197aa0,43
d60c90cc-d6cb-49fe-981e-0f8758038bfc,1822
65ae418b-4b61-4a8d-aab7-4124884cb9fa,29
72825307-9bdd-4ae9-8d2e-347579104d0e,0
39b505ba-c1ba-46f6-b37e-942c0ac05155,97
d35b5294-9923-43bb-bbca-48b27d04d482,425
3bad4fda-6e28-447f-996e-e38a7d31891c,97
d3454f81-579d-49d8-bb3f-77066ba89208,0
f42b1cab-1f90-4c81-9f6a-ffcf8d70b164,600
11b2f1a8-9075-4977-b3c0-ba9b2f48d634,144
48d1bb3f-0c35-438a-a820-2e1e2673901d,734
ff770356-2822-4c4b-97de-31146c7c44d1,324
3d658eda-c29a-44b6-b44a-f893ae3b7d15,257
0f2ee0f6-f946-4789-b16e-47a6cdb2148d,839
43e76784-510b-4569-ae94-dfd88e1f144c,51
7eb3d16e-a428-44bd-93a3-6e099815b769,2421
42b37f29-0c08-41e6-8cd4-ee09269b00fa,2877
7878e967-5303-4169-9add-d217b07dab8f,4200
aaa190e6-f8d1-4dc0-8ef0-99a2fd61c017,3
f7cce223-2cb8-4791-8d9e-36fb5ef9d385,5
d1e035f5-b041-4d7e-afbb-bc480de3969d,4164
b413148b-749c-4207-bb2d-9c70efb57df7,19
c16dd505-3a49-4d5a-a2f1-2f72adba030e,1120
f2bd6f2f-0674-4dee-a3e5-84a914417bac,1132
92f670aa-c300-409f-aa53-70570f7edc2b,76
21c1c1bb-ecce-4841-bb93-631d14162ba9,46
79a4b3a2-48d9-4694-94bb-37d4deb988ae,74
2acddcd7-421e-47b5-8873-417ce9eaeeef,288
a30fac5d-2f9e-4874-b9df-9a0f2f069467,519
8ef48f67-246e-4c56-9299-4c39f8bd011d,271
627f3190-8050-4b59-9698-f14308de9e0a,3986
2c6a6438-208a-4fe9-9122-eeef1f55c109,73
fc276093-eab4-4721-a4a3-c3579a309d9b,7
a2b1579c-ddb4-41f3-b033-07954a1bc0f8,1036
fb3c63c2-e222-4539-aae0-d0f0d5a04a10,500
80bd4ef5-deec-449c-aed2-e190aa39987d,2031
d4542781-f9d3-40e2-b1f2-70d7e7109451,374
4232969c-4c1f-4596-8052-6110b8469694,1
20af66e8-b870-4a00-b3d6-0f76ee0503fd,1491
fc28a9dc-dc76-4e5a-8953-cf4bab667395,255
b95dd258-08f9-431f-8029-c2227da9b691,8948
79170fbf-642f-4a55-9f16-b74d639ba70e,21
48321036-b8fa-4d5b-9d39-18fcfe1b92b4,185
334ad8db-0d07-444f-8a98-83a1dd9594e6,29
cd31595b-ca5b-41d9-a5a6-0a82ab5ce719,66
65f94550-ea63-4011-a021-121b19995b7f,0
553858ab-d100-46a9-90bd-f271c3bb1a64,40
a292b67e-b647-47c8-b1de-665b32113e65,171
7f23a715-5d3f-422f-a84c-4ee85546a7f0,598
a08a1284-f28b-417a-a690-b9faf842345f,254
29ca8315-4b16-4221-a9ca-65babc5e7f2f,1489
955c6783-1925-450e-83d5-4f6ea80e060d,1006
978d229d-fa8b-4cd6-8093-92ba036a95ab,297
8c920eca-a225-47a3-8ca4-84beccdf451a,5765
8f70bede-ac1e-4b88-8cdc-08ad80b14ed2,182
59c7b9e9-cca9-4800-a15a-fd4f161595cd,75
15826c10-05ab-41cd-bf38-507cf9ad0694,1
74a78e01-c1e7-4f72-a3cc-d26966a60a68,1864
c1061c80-a58b-4e33-978a-86742f5c5201,1743
0724030a-35fb-476a-b02d-0ec28db7693c,186
b6557dd6-7f0b-440e-a47a-4f9212a01dbc,1455
b3eaf7fc-9c8e-4d13-a359-e07d08d557e0,6
fb030d3a-8920-4bd1-83ad-96498b06113b,172
de2aa208-097f-41a4-a955-2d4015e4e1ed,2362
f5a2e4ad-01f2-4cd1-b415-168634fade43,398
f829ba58-7042-4746-84c2-d70d05bafccb,1561
0785960e-d30e-4f8a-958b-190ab221cc6b,3
cc88743b-1928-4fb4-95bf-16ef93486c6a,14
53cf9573-4834-418b-93e7-aa36eeb65546,3583
10a011ad-3c26-4aca-b806-1c818b5f562f,450
8926ecbb-4e29-4846-ba43-566878470e15,573
10099906-71b0-4e83-938b-73516900e225,58
38a91c96-ee5d-43bb-9b25-435f359f6fcc,8
189db7af-6868-4550-a9af-c547d43ae97d,1580
25f6f0d5-c006-4a6d-a42b-67773e89909d,116
5a949b58-0f4a-4164-9f72-58fe58a4a8ee,380
4b988a13-2bd7-4393-bcbe-e22d06fe6ead,113
14363ca7-53f4-400a-b345-966c8d796ccc,78
685cb595-796f-48e1-8467-ec6e8082074c,249
f7c72015-f4f6-407e-b74f-0b3d29bfb98e,633
ae96128c-9014-4a2d-84f8-35731f8dae77,92
92387fd1-e3e3-4ebe-a77d-f5d364466288,296
2a45c2b9-08da-458f-b44f-dc35155e91cd,426
39244cda-513e-4b98-9939-bcb299f2f9ba,3612
7c2175fb-7bbf-4e93-96e9-06e0aed2deb0,436
7c0d25a5-e101-495e-ae1d-e82dafd4289f,824
fb7eaecc-e36e-4d42-8b46-813dcda543ad,35
4b3c67b6-e01a-4f20-a440-fc635f039032,870
533a6a22-8af2-496c-825e-cd2c0df2cb7c,70
84a668fc-b7b9-415a-9d77-938596bcea68,2549
7f244aad-4e95-4cdd-9ce1-a33f23de7119,158
2f6336ce-c062-4ad1-ae8b-38d53b2c5216,64
42ea6c37-f24f-422b-aa01-be62616483cc,2124
bc554e8c-e267-4a72-9fe7-598af1109dc9,37
61ec95d0-1425-4011-9de5-ac064c69436b,641
1e6444f4-c2ad-4300-b63d-9c5db52d8619,298
56d6cdfd-916b-4b5a-b2ef-c3043619c973,557
fee18fdd-ce0f-452f-a587-322a7c8464a9,1684
a13d1155-a320-49d9-b75f-5ef4c05e2ce9,0
4c872b59-6ee1-4514-a649-e8875f45b38f,518
1f3d6400-5d20-4a22-bee2-ddf7c52576ea,801
cd86649c-d7ae-4e47-b6af-8b165442698a,1878
6b5d903b-93ed-4ea6-94e1-e4eed3359b2b,140
b8d156b8-de02-4066-bf6d-309492631ec2,1630
afda5d65-731a-4ce0-810f-db3a2a9f1440,646
c7854876-4c67-4c5c-90bb-976a9eb1f3ea,65
a8e5a8bb-90ec-4822-a198-6dd685a3fc81,1
3e3d6614-e47c-4d7c-8adb-cb577c4e5948,7
d18c1b56-4d88-4ed9-ba2f-003828db857e,638
9bbafe8a-dcb1-497a-baa0-ad72a6436b8a,356
38ceafb8-adbe-443e-b35b-038613e0e591,5118
2858ea3b-d138-4f20-b750-a99d281c3d3b,366
4e653113-26ff-4a8e-a10d-420c0fe8c3c4,156
c04139f8-2f58-4c44-8df3-17a927719989,3058
1b9d3c69-bd99-44f7-a80c-9df4c8736595,1589
bd0b8a59-c78d-48e8-8375-72692e3b8a0b,487
62c7b49e-d946-4729-9c90-c8db6228f930,214
43ea0cd4-c587-4149-aa2f-d5456b2bf1e5,3206
3694b9a4-a43b-4354-bd31-83f061b8d1aa,261
79d9bb00-b2aa-4723-b148-14cfeb64d300,3589
572d713a-5c15-4a3a-b2bb-9a385247e444,49
3fbe5e3a-ec97-4363-9e77-6692d370755f,118
9a258e53-1373-4e42-b6d4-731ac473877c,1132
879a9680-2896-4e61-a1b0-27643bdff8ea,732
365dc1e1-cd1b-4130-b378-d7766f744440,832
69c88bb2-f79d-47fb-8a6b-dc27c36b55d4,1759
5cb45236-494a-4762-88f7-80cac15a48a9,42
592175bc-0eb1-41ab-bb7d-d456f9079f74,129
2f1f64df-eea8-4006-9ec7-e198d9b0abfa,320
02f0f158-5d41-4aa1-bdcd-945cbdc954c7,558
029f2b3c-2a60-4d53-94e9-ed4022cc2a0c,9
496bcb1e-9a5a-4a3c-a456-7ebb05166b39,69
908b3006-cbd5-4208-b485-68c1cbdc8d42,2577
2210767d-c36e-4136-b43b-ae30082e53ec,106
f3c5a56c-aec1-40e9-a73d-2a7dfaec9b05,56
a73d3201-ed48-4f74-aced-f7c142a281b7,101
e32ae495-f81e-4e67-a7f2-bf295896dd54,339
6367f47a-4929-460f-a684-1384b49b1894,213
7a29f510-4778-4fc6-b69d-3b95b3337cab,567
0380c95e-fe77-47a9-bfc2-24cf55babd54,233
264922b2-9af5-4dd0-9df7-fd7b5b4cc521,621
5b3c8ebd-d195-465d-9b95-df04d8f6bc17,4713
45111625-bd1b-4e6d-8882-b460ae67eb17,470
976c949f-cc08-42be-bb52-54ed1b3b1e13,68
fdb7950a-27d8-4c0f-af95-54f0f319b1af,766
6db32623-796e-48fe-9f31-6d6bb927cde6,22
769b1344-b6ea-4014-8af0-dc333da16217,2525
ad67f139-6d57-4a19-920c-874cb98134ff,2161
773421cc-c407-494c-8fdf-2d37f00a43f5,1450
ac41b09e-ab01-43ec-bcdb-c04f32a93eaa,264
3f588786-c3c8-42f3-83e6-e785d6e7aa03,3307
eac94e84-03a2-4e57-b268-00854b68256a,273
9874888f-82e6-49a3-b7be-c4a7f0c510bd,19
